datasetID	vocabulary	triples
105	http://www.w3.org/1999/02/22-rdf-syntax-ns#	165
105	http://www.w3.org/2000/01/rdf-schema#	165
105	opendatacommunities.org	165
106	http://purl.org/dc/terms/	8
106	http://purl.org/linked-data/cube#	1926
106	http://rdfs.org/ns/void#	3
106	http://www.w3.org/1999/02/22-rdf-syntax-ns#	964
106	http://www.w3.org/2000/01/rdf-schema#	2
106	http://www.w3.org/ns/dcat#	1
106	opendatascotland.org	2889
106	publishmydata.com	3
107	http://purl.org/linked-data/cube#	180
107	http://purl.org/linked-data/sdmx/2009/dimension#	180
107	http://www.w3.org/1999/02/22-rdf-syntax-ns#	90
107	http://www.w3.org/2000/01/rdf-schema#	90
107	opendatacommunities.org	90
108	http://purl.org/dc/terms/	8
108	http://purl.org/linked-data/cube#	1940
108	http://rdfs.org/ns/void#	3
108	http://www.w3.org/1999/02/22-rdf-syntax-ns#	971
108	http://www.w3.org/2000/01/rdf-schema#	2
108	http://www.w3.org/ns/dcat#	1
108	opendatascotland.org	2910
108	publishmydata.com	3
109	http://creativecommons.org/ns#	1
109	http://purl.org/dc/elements/1.1/	1
109	http://purl.org/dc/terms/	8
109	http://rdfs.org/sioc/ns#	93
109	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
109	http://www.w3.org/2000/01/rdf-schema#	2
109	http://xmlns.com/foaf/0.1/	2
110	gnoss.com	2
110	http://purl.org/dc/terms/	8
110	http://rdfs.org/sioc/ns#	53
110	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
110	http://www.w3.org/2000/01/rdf-schema#	2
111	http://purl.org/linked-data/cube#	686
111	http://purl.org/linked-data/sdmx/2009/attribute#	4
111	http://www.w3.org/1999/02/22-rdf-syntax-ns#	347
111	opendatascotland.org	1025
112	http://purl.org/dc/terms/	1983
112	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1983
112	http://www.w3.org/2000/01/rdf-schema#	1984
112	http://xmlns.com/foaf/0.1/	5949
113	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3
113	http://www.w3.org/2000/01/rdf-schema#	3
113	http://www.w3.org/2002/07/owl#	3
113	schema.org	6
114	http://purl.org/dc/terms/	8
114	http://rdfs.org/ns/void#	3
114	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3
114	http://www.w3.org/2000/01/rdf-schema#	2
114	http://www.w3.org/ns/dcat#	2
114	publishmydata.com	3
115	http://purl.org/dc/terms/	9
115	http://rdfs.org/ns/void#	3
115	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
115	http://www.w3.org/2000/01/rdf-schema#	2
115	http://www.w3.org/ns/dcat#	1
115	publishmydata.com	4
116	http://purl.org/dc/terms/	8
116	http://purl.org/linked-data/cube#	1942
116	http://rdfs.org/ns/void#	3
116	http://www.w3.org/1999/02/22-rdf-syntax-ns#	972
116	http://www.w3.org/2000/01/rdf-schema#	2
116	http://www.w3.org/ns/dcat#	1
116	opendatascotland.org	2913
116	publishmydata.com	3
118	http://purl.org/dc/terms/	8
118	http://rdfs.org/sioc/ns#	66
118	http://rdfs.org/sioc/types#	30
118	http://www.w3.org/1999/02/22-rdf-syntax-ns#	41
118	http://www.w3.org/2000/01/rdf-schema#	41
118	http://www.w3.org/2002/07/owl#	18
118	http://www.w3.org/2004/02/skos/core#	12
118	http://xmlns.com/foaf/0.1/	8
119	http://purl.org/dc/terms/	8
119	http://purl.org/linked-data/cube#	1938
119	http://rdfs.org/ns/void#	3
119	http://www.w3.org/1999/02/22-rdf-syntax-ns#	970
119	http://www.w3.org/2000/01/rdf-schema#	2
119	http://www.w3.org/ns/dcat#	1
119	opendatascotland.org	2907
119	publishmydata.com	3
120	http://purl.org/dc/terms/	8
120	http://purl.org/linked-data/cube#	1942
120	http://rdfs.org/ns/void#	3
120	http://www.w3.org/1999/02/22-rdf-syntax-ns#	972
120	http://www.w3.org/2000/01/rdf-schema#	2
120	http://www.w3.org/ns/dcat#	1
120	opendatascotland.org	2913
120	publishmydata.com	3
122	fu-berlin.de	2
122	http://purl.org/dc/elements/1.1/	6
122	http://purl.org/dc/terms/	130
122	http://purl.org/goodrelations/v1#	2
122	http://purl.org/stuff/rev#	2
122	http://www.w3.org/1999/02/22-rdf-syntax-ns#	83
122	http://www.w3.org/2000/01/rdf-schema#	23
122	http://xmlns.com/foaf/0.1/	229
123	http://rdfs.org/sioc/ns#	380
123	http://www.w3.org/1999/02/22-rdf-syntax-ns#	226
123	http://www.w3.org/2000/01/rdf-schema#	103
123	http://www.w3.org/2002/07/owl#	226
123	http://www.w3.org/2003/01/geo/wgs84_pos#	2197
123	linkeddata.es	316
123	metadata.net	502
123	openprovenance.org	25123
124	http://purl.org/linked-data/cube#	168
124	http://purl.org/linked-data/sdmx/2009/dimension#	168
124	http://www.w3.org/1999/02/22-rdf-syntax-ns#	84
124	http://www.w3.org/2000/01/rdf-schema#	84
124	opendatacommunities.org	84
126	http://purl.org/dc/terms/	8
126	http://purl.org/linked-data/cube#	1932
126	http://rdfs.org/ns/void#	3
126	http://www.w3.org/1999/02/22-rdf-syntax-ns#	967
126	http://www.w3.org/2000/01/rdf-schema#	2
126	http://www.w3.org/ns/dcat#	1
126	opendatascotland.org	2898
126	publishmydata.com	3
128	http://purl.org/dc/dcmitype/	276
128	http://purl.org/dc/elements/1.1/	4770
128	http://purl.org/dc/terms/	2111
128	http://purl.org/net/provenance/ns#	929
128	http://purl.org/net/provenance/types#	1
128	http://rdfs.org/ns/void#	515
128	http://usefulinc.com/ns/doap#	6
128	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1636
128	http://www.w3.org/2000/01/rdf-schema#	1652
128	http://www.w3.org/ns/sparql-service-description#	8
128	http://xmlns.com/foaf/0.1/	2209
129	http://annotation.semanticweb.org/iswc/iswc.daml#	48
129	http://purl.org/dc/elements/1.1/	205
129	http://purl.org/dc/terms/	292
129	http://purl.org/net/provenance/ns#	403
129	http://purl.org/net/provenance/types#	1
129	http://rdfs.org/ns/void#	319
129	http://usefulinc.com/ns/doap#	236
129	http://webns.net/mvcb/	210
129	http://www.w3.org/1999/02/22-rdf-syntax-ns#	568
129	http://www.w3.org/2000/01/rdf-schema#	658
129	http://www.w3.org/2001/vcard-rdf/3.0#	87
129	http://www.w3.org/2002/07/owl#	49
129	http://www.w3.org/ns/org#	12
129	http://www.w3.org/ns/sparql-service-description#	8
129	http://xmlns.com/foaf/0.1/	1300
129	ontoware.org	70
130	http://purl.org/dc/terms/	8
130	http://rdfs.org/sioc/ns#	61
130	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
130	http://www.w3.org/2000/01/rdf-schema#	2
130	http://xmlns.com/foaf/0.1/	1
131	http://purl.org/linked-data/cube#	152
131	http://purl.org/linked-data/sdmx/2009/dimension#	152
131	http://www.w3.org/1999/02/22-rdf-syntax-ns#	76
131	http://www.w3.org/2000/01/rdf-schema#	76
131	opendatacommunities.org	76
132	http://purl.org/linked-data/cube#	168
132	http://purl.org/linked-data/sdmx/2009/attribute#	19
132	http://purl.org/linked-data/sdmx/2009/dimension#	168
132	http://www.w3.org/1999/02/22-rdf-syntax-ns#	84
132	http://www.w3.org/2000/01/rdf-schema#	84
132	opendatacommunities.org	164
135	http://purl.org/dc/elements/1.1/	1
135	http://purl.org/dc/terms/	276
135	http://purl.org/net/provenance/ns#	325
135	http://purl.org/net/provenance/types#	1
135	http://rdfs.org/ns/void#	557
135	http://usefulinc.com/ns/doap#	6
135	http://www.w3.org/1999/02/22-rdf-syntax-ns#	583
135	http://www.w3.org/2000/01/rdf-schema#	577
135	http://www.w3.org/ns/sparql-service-description#	8
135	http://xmlns.com/foaf/0.1/	795
135	uni-mannheim.de	26210
136	http://purl.org/dc/elements/1.1/	1
136	http://purl.org/dc/terms/	549
136	http://purl.org/net/provenance/ns#	837
136	http://purl.org/net/provenance/types#	1
136	http://rdfs.org/ns/void#	504
136	http://usefulinc.com/ns/doap#	6
136	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1231
136	http://www.w3.org/2000/01/rdf-schema#	1205
136	http://www.w3.org/2002/07/owl#	977
136	http://www.w3.org/ns/sparql-service-description#	8
136	http://xmlns.com/foaf/0.1/	1245
136	uni-mannheim.de	7483
137	http://purl.org/dc/elements/1.1/	1
137	http://purl.org/dc/terms/	3390
137	http://purl.org/net/provenance/ns#	5569
137	http://purl.org/net/provenance/types#	1
137	http://rdfs.org/ns/void#	3045
137	http://usefulinc.com/ns/doap#	6
137	http://www.w3.org/1999/02/22-rdf-syntax-ns#	29915
137	http://www.w3.org/2000/01/rdf-schema#	24911
137	http://www.w3.org/2002/07/owl#	43
137	http://www.w3.org/ns/sparql-service-description#	8
137	http://xmlns.com/foaf/0.1/	9125
137	uni-mannheim.de	87817
138	http://purl.org/dc/elements/1.1/	1
138	http://purl.org/dc/terms/	3204
138	http://purl.org/net/provenance/ns#	4953
138	http://purl.org/net/provenance/types#	1
138	http://rdfs.org/ns/void#	2546
138	http://usefulinc.com/ns/doap#	6
138	http://www.w3.org/1999/02/22-rdf-syntax-ns#	19369
138	http://www.w3.org/2000/01/rdf-schema#	15364
138	http://www.w3.org/2002/07/owl#	7055
138	http://www.w3.org/ns/sparql-service-description#	8
138	http://xmlns.com/foaf/0.1/	7419
138	uni-mannheim.de	61129
139	http://purl.org/dc/terms/	8
139	http://rdfs.org/sioc/ns#	69
139	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
139	http://www.w3.org/2000/01/rdf-schema#	2
140	http://purl.org/dc/terms/	8
140	http://rdfs.org/ns/void#	3
140	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
140	http://www.w3.org/2000/01/rdf-schema#	2
140	http://www.w3.org/ns/dcat#	1
140	publishmydata.com	4
141	dbpedia.org	4
141	freebase.com	4
141	http://purl.org/dc/terms/	4
141	http://purl.org/goodrelations/v1#	12
141	http://www.geonames.org/ontology#	16
141	http://www.w3.org/1999/02/22-rdf-syntax-ns#	27
141	http://www.w3.org/2000/01/rdf-schema#	4
141	http://www.w3.org/2003/01/geo/wgs84_pos#	12
141	http://www.w3.org/2006/vcard/ns#	26
141	micra.com	4
141	open-services.net	8
141	schema.org	4
142	http://purl.org/dc/terms/	9
142	http://rdfs.org/ns/void#	3
142	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
142	http://www.w3.org/2000/01/rdf-schema#	2
142	http://www.w3.org/ns/dcat#	1
142	publishmydata.com	4
143	http://purl.org/dc/terms/	260
143	http://purl.org/linked-data/cube#	504
143	http://purl.org/linked-data/sdmx/2009/attribute#	38
143	http://rdfs.org/ns/void#	3
143	http://www.w3.org/1999/02/22-rdf-syntax-ns#	253
143	http://www.w3.org/2000/01/rdf-schema#	254
143	http://www.w3.org/ns/dcat#	1
143	opendatacommunities.org	1008
143	publishmydata.com	3
144	http://purl.org/dc/terms/	8
144	http://rdfs.org/sioc/ns#	40
144	http://rdfs.org/sioc/types#	5
144	http://www.w3.org/1999/02/22-rdf-syntax-ns#	15
144	http://www.w3.org/2000/01/rdf-schema#	15
144	http://www.w3.org/2004/02/skos/core#	10
144	http://xmlns.com/foaf/0.1/	10
145	data.gov.uk	1458
145	http://geovocab.org/spatial#	2738
145	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1458
145	http://www.w3.org/2000/01/rdf-schema#	1458
145	http://www.w3.org/2002/07/owl#	1458
145	http://www.w3.org/2003/01/geo/wgs84_pos#	2916
145	http://www.w3.org/2004/02/skos/core#	1458
145	opendatacommunities.org	2916
145	ordnancesurvey.co.uk	4374
146	http://purl.org/dc/terms/	9
146	http://rdfs.org/ns/void#	3
146	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
146	http://www.w3.org/2000/01/rdf-schema#	2
146	http://www.w3.org/ns/dcat#	1
146	publishmydata.com	4
147	http://purl.org/dc/elements/1.1/	3124
147	http://purl.org/swan/1.2/discourse-elements#	1261
147	http://purl.org/swan/1.2/swan-commons#	1563
147	http://rdfs.org/sioc/ns#	3163
147	http://www.w3.org/1999/02/22-rdf-syntax-ns#	5522
147	http://www.w3.org/2000/01/rdf-schema#	4882
147	http://www.w3.org/2002/07/owl#	145
147	http://xmlns.com/foaf/0.1/	762
147	nih.gov	1864
147	pitt.edu	13906
148	http://purl.org/dc/elements/1.1/	1
148	http://purl.org/dc/terms/	193
148	http://purl.org/net/provenance/ns#	305
148	http://purl.org/net/provenance/types#	1
148	http://rdfs.org/ns/void#	185
148	http://usefulinc.com/ns/doap#	6
148	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2161
148	http://www.w3.org/2000/01/rdf-schema#	3085
148	http://www.w3.org/2002/07/owl#	519
148	http://www.w3.org/ns/sparql-service-description#	8
148	http://xmlns.com/foaf/0.1/	711
148	uni-mannheim.de	15343
149	http://knowledgeweb.semanticweb.org/heterogeneity/alignment#	10
149	http://purl.org/collections/apenet/	14
149	http://purl.org/collections/nl/am/	617899
149	http://purl.org/vocabularies/amalgame#	4
149	http://www.w3.org/1999/02/22-rdf-syntax-ns#	132861
149	http://www.w3.org/2000/01/rdf-schema#	88866
150	http://purl.org/dc/terms/	4
150	http://rdfs.org/sioc/ns#	22
150	http://rdfs.org/sioc/types#	7
150	http://www.w3.org/1999/02/22-rdf-syntax-ns#	10
150	http://www.w3.org/2000/01/rdf-schema#	10
150	http://www.w3.org/2004/02/skos/core#	2
150	http://xmlns.com/foaf/0.1/	5
151	http://purl.org/dc/terms/	8
151	http://purl.org/linked-data/cube#	1934
151	http://rdfs.org/ns/void#	3
151	http://www.w3.org/1999/02/22-rdf-syntax-ns#	968
151	http://www.w3.org/2000/01/rdf-schema#	2
151	http://www.w3.org/ns/dcat#	1
151	opendatascotland.org	2901
151	publishmydata.com	3
152	http://purl.org/dc/elements/1.1/	1
152	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1
152	http://www.w3.org/2000/01/rdf-schema#	2
152	http://www.w3.org/2005/	4
152	http://xmlns.com/foaf/0.1/	1
153	fundacionctic.org	4
153	http://purl.org/dc/terms/	24
153	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
153	http://www.w3.org/2000/01/rdf-schema#	6
153	http://xmlns.com/foaf/0.1/	2
154	http://purl.org/dc/terms/	240
154	http://purl.org/goodrelations/v1#	801
154	http://www.geonames.org/ontology#	594
154	http://www.w3.org/1999/02/22-rdf-syntax-ns#	480
154	http://www.w3.org/2000/01/rdf-schema#	120
154	http://www.w3.org/2003/01/geo/wgs84_pos#	358
154	http://www.w3.org/2006/vcard/ns#	480
154	schema.org	120
155	http://purl.org/dc/terms/	132
155	http://www.w3.org/1999/02/22-rdf-syntax-ns#	580
155	http://www.w3.org/2000/01/rdf-schema#	160
155	http://www.w3.org/2007/05/powder-s#	404
155	http://www.w3.org/ns/dcat#	72
155	http://xmlns.com/foaf/0.1/	28
156	athena-innovation.gr	3043
156	http://www.w3.org/1999/02/22-rdf-syntax-ns#	411
156	http://www.w3.org/2002/07/owl#	1
156	http://xmlns.com/foaf/0.1/	103
157	http://purl.org/vocabularies/princeton/wordnet/schema#	1958
157	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2416
157	http://www.w3.org/2000/01/rdf-schema#	2416
157	http://www.w3.org/2004/02/skos/core#	2417
157	http://www.w3.org/2006/03/wn/wn20/schema/	23304
160	aktors.org	150
160	auth.gr	50216
160	http://purl.org/dc/elements/1.1/	21216
160	http://purl.org/dc/terms/	2367
160	http://purl.org/NET/c4dm/timeline.owl#	6861
160	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2780
160	http://www.w3.org/2000/01/rdf-schema#	7282
160	http://www.w3.org/2002/07/owl#	7269
160	http://www.w3.org/2003/01/geo/wgs84_pos#	150
160	http://www.w3.org/2004/02/skos/core#	982
160	http://xmlns.com/foaf/0.1/	7311
160	resc.info	2275
161	europa.eu	24414
161	http://creativecommons.org/ns#	4
161	http://purl.org/dc/terms/	940
161	http://purl.org/ontology/bibo/	932
161	http://www.w3.org/1999/02/22-rdf-syntax-ns#	5081
161	http://www.w3.org/2000/01/rdf-schema#	3047
161	http://www.w3.org/2002/07/owl#	116
162	dbpedia.org	62
162	http://purl.org/dc/elements/1.1/	31
162	http://purl.org/dc/terms/	28
162	http://www.w3.org/1999/02/22-rdf-syntax-ns#	32
162	http://www.w3.org/2000/01/rdf-schema#	59
162	http://www.w3.org/2002/07/owl#	28
162	nlp2rdf.org	1709
163	http://purl.org/dc/terms/	18
163	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1215
163	http://www.w3.org/2000/01/rdf-schema#	1632
163	http://www.w3.org/2002/07/owl#	332
163	semantic-mediawiki.org	2311
163	upm.es	940
164	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1
164	http://www.w3.org/2002/07/owl#	1
164	iflastandards.info	21
165	http://purl.org/ctic/empleo/oferta#	2
165	http://purl.org/ctic/infraestructuras/localizacion#	308
165	http://purl.org/ctic/infraestructuras/organizacion#	2541
165	http://purl.org/ctic/infraestructuras/servicios#	1509
165	http://purl.org/dc/terms/	17442
165	http://www.geonames.org/ontology#	199
165	http://www.w3.org/1999/02/22-rdf-syntax-ns#	825
165	http://www.w3.org/2000/01/rdf-schema#	582
165	http://www.w3.org/2003/01/geo/wgs84_pos#	86
165	http://www.w3.org/2004/02/skos/core#	125
165	http://www.w3.org/2006/vcard/ns#	706
165	http://www.w3.org/2008/02/faqTerms.rdf#	6
165	http://xmlns.com/foaf/0.1/	32
166	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1576
166	http://www.w3.org/2000/01/rdf-schema#	1709
166	http://www.w3.org/2002/07/owl#	4
166	http://www.w3.org/2003/01/geo/wgs84_pos#	1036
166	http://www.w3.org/2004/02/skos/core#	12
166	vu.nl	6074
167	fundacionctic.org	89
167	http://purl.org/dc/elements/1.1/	11
167	http://purl.org/dc/terms/	33
167	http://purl.org/net/provenance/ns#	176
167	http://purl.org/net/provenance/types#	55
167	http://www.w3.org/1999/02/22-rdf-syntax-ns#	374
167	http://www.w3.org/2000/01/rdf-schema#	102
167	http://www.w3.org/2002/07/owl#	221
167	http://www.w3.org/2003/01/geo/wgs84_pos#	30
167	http://www.w3.org/2004/02/skos/core#	15
167	http://www.w3.org/2004/03/trix/rdfg-1/	22
167	http://xmlns.com/foaf/0.1/	33
167	loa-cnr.it	16
167	spinrdf.org	11
169	http://www.w3.org/2002/07/owl#	1
170	http://purl.org/dc/elements/1.1/	2
170	http://purl.org/dc/terms/	14
170	http://www.w3.org/1999/02/22-rdf-syntax-ns#	96
170	http://www.w3.org/2000/01/rdf-schema#	81
170	http://www.w3.org/2004/02/skos/core#	1860
170	http://xmlns.com/foaf/0.1/	44
170	msc2010.org	155
172	http://webns.net/mvcb/	2
172	http://www.w3.org/1999/02/22-rdf-syntax-ns#	2
172	http://www.w3.org/2000/01/rdf-schema#	2
172	http://www.w3.org/2001/vcard-rdf/3.0#	3
172	http://xmlns.com/foaf/0.1/	12
173	aktors.org	15
173	auth.gr	39935
173	enakting.org	1523
173	http://purl.org/dc/elements/1.1/	22794
173	http://purl.org/dc/terms/	6440
173	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3249
173	http://www.w3.org/2000/01/rdf-schema#	3519
173	http://www.w3.org/2002/07/owl#	33519
173	http://www.w3.org/2003/01/geo/wgs84_pos#	30
173	http://www.w3.org/2004/02/skos/core#	163
173	http://xmlns.com/foaf/0.1/	6581
174	http://bio2rdf.org/pharmgkb_vocabulary:	145
174	http://rdfs.org/ns/void#	20
174	http://www.w3.org/1999/02/22-rdf-syntax-ns#	40
174	http://www.w3.org/2000/01/rdf-schema#	20
174	http://www.w3.org/2002/07/owl#	20
175	http://bio2rdf.org/irefindex_vocabulary:	4674
175	http://www.w3.org/1999/02/22-rdf-syntax-ns#	4674
175	http://www.w3.org/2000/01/rdf-schema#	4674
175	http://www.w3.org/2002/07/owl#	4674
176	http://purl.org/dc/terms/	132
176	http://www.w3.org/1999/02/22-rdf-syntax-ns#	580
176	http://www.w3.org/2000/01/rdf-schema#	160
176	http://www.w3.org/2007/05/powder-s#	404
176	http://www.w3.org/ns/dcat#	72
176	http://xmlns.com/foaf/0.1/	28
177	http://www.w3.org/1999/02/22-rdf-syntax-ns#	48
177	nature.com	73
178	http://purl.org/dc/terms/	501
178	http://www.w3.org/2000/01/rdf-schema#	2
178	http://www.w3.org/2002/07/owl#	1
178	http://xmlns.com/foaf/0.1/	3
179	europa.eu	4429
179	http://purl.org/dc/elements/1.1/	10756
179	http://purl.org/dc/terms/	361151
179	http://purl.org/linked-data/cube#	710690
179	http://purl.org/linked-data/sdmx/2009/measure#	362071
179	http://www.w3.org/1999/02/22-rdf-syntax-ns#	426229
179	http://www.w3.org/2000/01/rdf-schema#	71725
179	http://www.w3.org/2002/07/owl#	76265
179	http://www.w3.org/2003/01/geo/wgs84_pos#	1
179	http://www.w3.org/2004/02/skos/core#	66454
179	ontologycentral.com	1514303
179	xmls.com	240
180	dbpedia.org	5110
180	freebase.com	500
180	http://purl.org/dc/elements/1.1/	203
180	http://purl.org/dc/terms/	8857
180	http://purl.org/linked-data/cube#	117778
180	http://purl.org/linked-data/sdmx/2009/measure#	37276
180	http://purl.org/rss/1.0/	604
180	http://www.w3.org/1999/02/22-rdf-syntax-ns#	101654
180	http://www.w3.org/2000/01/rdf-schema#	83234
180	http://www.w3.org/2002/07/owl#	41002
180	http://www.w3.org/2002/12/cal/ical#	74552
180	http://www.w3.org/2004/02/skos/core#	15828
180	http://www.w3.org/2006/vcard/ns#	16890
180	http://xmlns.com/foaf/0.1/	34353
180	ontologycentral.com	179354
180	http://www.w3.org/2000/01/rdf-schema#	273
181	dbpedia.org	1927
181	http://purl.org/dc/terms/	218
181	http://www.w3.org/1999/02/22-rdf-syntax-ns#	531
181	http://www.w3.org/2000/01/rdf-schema#	918
181	http://www.w3.org/2002/07/owl#	73
181	http://www.w3.org/2004/02/skos/core#	13
181	http://xmlns.com/foaf/0.1/	617
181	nobelprize.org	14342
182	http://geovocab.org/spatial#	1609
182	http://purl.org/dc/elements/1.1/	2688
182	http://www.w3.org/1999/02/22-rdf-syntax-ns#	1409
182	http://www.w3.org/2000/01/rdf-schema#	9177
182	http://www.w3.org/2002/07/owl#	1060
182	http://www.w3.org/2003/01/geo/wgs84_pos#	1748
182	http://xmlns.com/foaf/0.1/	23566
182	ontologycentral.com	97235
183	http://bio2rdf.org/irefindex_vocabulary:	295096
183	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3122
183	http://www.w3.org/2000/01/rdf-schema#	3122
183	http://www.w3.org/2002/07/owl#	3122
184	http://www.w3.org/2002/07/owl#	4
185	http://purl.org/dc/dcmitype/	188
185	http://purl.org/dc/elements/1.1/	141
185	http://purl.org/dc/terms/	141
185	http://purl.org/goodrelations/v1#	105
185	http://www.w3.org/1999/02/22-rdf-syntax-ns#	462
185	http://www.w3.org/2000/01/rdf-schema#	172
185	http://www.w3.org/2002/07/owl#	4
185	http://www.w3.org/2003/01/geo/wgs84_pos#	8
185	http://xmlns.com/foaf/0.1/	282
185	linkedfood.org	84
185	linkedgeodata.org	4
186	http://www.w3.org/1999/02/22-rdf-syntax-ns#	3
